,dependent,giv_prop,iv,iv_label,cat_t1,cat_t1_label,cat_t2,cat_t2_label,mod,mod_label,mod_val,mod_val_label,obs
6927,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/country,has country,https://data.cooperationdatabank.org/id/country/ITA,ITA,1
6928,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/country,has country,https://data.cooperationdatabank.org/id/country/USA,USA,1
6929,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/countrySource,Source of country or region,https://data.cooperationdatabank.org/id/countrysource/1,Specified country,2
6930,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/deception,Deception,false,false,2
6931,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/discussion,Discussion,https://data.cooperationdatabank.org/id/discussion/0,Absent,2
6932,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,Published,https://data.cooperationdatabank.org/id/publicationstatus/1,Published Article,2
6933,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/recruitmentMethod,Recruitment method,https://data.cooperationdatabank.org/id/recruitmentmethod/1,Participant pool,1
6934,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/recruitmentMethod,Recruitment method,https://data.cooperationdatabank.org/id/recruitmentmethod/3,Other,1
6935,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/sanction,Sanction,false,false,2
6936,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/sanction,Sanction,true,true,1
6937,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/studyAcademicDiscipline,Academic discipline,https://data.cooperationdatabank.org/id/studyacademicdiscipline/1,Economics,1
6938,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/studyAcademicDiscipline,Academic discipline,https://data.cooperationdatabank.org/id/studyacademicdiscipline/2,Psychology,1
6939,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,Acquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,Strangers,2
6940,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/ChoicesVariable,https://data.cooperationdatabank.org/vocab/prop/exitOption,Exit option,False,False,True,True,https://data.cooperationdatabank.org/vocab/prop/studyContinuousPGG,Continuous vs step-level public goods,https://data.cooperationdatabank.org/id/studycontinuouspgg/1,Continuous,1
