,dependent,giv_prop,iv,iv_label,cat_t1,cat_t1_label,cat_t2,cat_t2_label,mod,mod_label,mod_val,mod_val_label,obs
8799,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/country,has country,https://data.cooperationdatabank.org/id/country/USA,USA,1
8800,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/countrySource,Source of country or region,https://data.cooperationdatabank.org/id/countrysource/1,Specified country,1
8801,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/deception,Deception,false,na,1
8802,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/discussion,Discussion,https://data.cooperationdatabank.org/id/discussion/0,Absent,1
8803,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,Published,https://data.cooperationdatabank.org/id/publicationstatus/1,Published Article,1
8804,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/sanction,Sanction,false,na,1
8805,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/studyAcademicDiscipline,Academic discipline,https://data.cooperationdatabank.org/id/studyacademicdiscipline/2,Psychology,1
8806,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,Acquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,Strangers,1
8807,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,Game type,https://data.cooperationdatabank.org/id/studydilemmatype/1,Prisoner's Dilemma Game,1
8808,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,Experimental setting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,Lab,1
8809,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,Game incentive,https://data.cooperationdatabank.org/id/studygameincentive/1,Monetary,1
8810,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,Matching,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,Partner,1
8811,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/Game_ComprehensionVariable,https://data.cooperationdatabank.org/vocab/prop/gameComprehensionLevel,Comprehension of the game level,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/low,Low,https://data.cooperationdatabank.org/id/gamecomprehensionlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,One-shot vs repeated,https://data.cooperationdatabank.org/id/studyoneshot/0,Repeated,1
