,dependent,giv_prop,iv,iv_label,cat_t1,cat_t1_label,cat_t2,cat_t2_label,mod,mod_label,mod_val,mod_val_label,obs
5866,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,Resource Dilemma Game-related independent variables,1.01E0,na,1
5867,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,Resource Dilemma Game-related independent variables,1.1E0,na,1
5868,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/country,has country,https://data.cooperationdatabank.org/id/country/USA,USA,1
5869,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/countrySource,Source of country or region,https://data.cooperationdatabank.org/id/countrysource/1,Specified country,1
5870,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/deception,Deception,false,na,1
5871,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/discussion,Discussion,https://data.cooperationdatabank.org/id/discussion/0,Absent,1
5872,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,Published,https://data.cooperationdatabank.org/id/publicationstatus/1,Published Article,1
5873,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/sanction,Sanction,false,na,1
5874,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyAcademicDiscipline,Academic discipline,https://data.cooperationdatabank.org/id/studyacademicdiscipline/5,Other,1
5875,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,Acquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,Strangers,1
5876,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,Game type,https://data.cooperationdatabank.org/id/studydilemmatype/3,Resource Dilemma,1
5877,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,Experimental setting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,Lab,1
5878,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,Game incentive,https://data.cooperationdatabank.org/id/studygameincentive/1,Monetary,1
5879,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyKnownEndgame,Known endgame,false,na,1
5880,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,Matching,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,Partner,1
5881,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,One-shot vs repeated,https://data.cooperationdatabank.org/id/studyoneshot/0,Repeated,1
5882,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceFixed,Fixed resource,True,na,False,na,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,Real partner,https://data.cooperationdatabank.org/id/studyrealpartner/1,Real,1
